DataSetId,app_name,handle,creator,trackers
72222,Downloader & Private Browser,com.app.downloadmanager,Mirmay Limited,"25,27,35,48,57,65,61,83,92,105,104,167,185,183,245,263,319,218,72,312,49,353,355,107,73"
131569,Verizon Messages,com.verizon.messaging.vzmsgs,Verizon - VZ,"40,25,27,48,105,283"
129298,Fallout Shelter,com.bethsoft.falloutshelter,Bethesda Softworks LLC,"26,12,192,328,312"
43925,Hotspot Shield Free VPN Proxy & Wi-Fi Security,hotspotshield.android.vpn,AnchorFree GmbH,"27,28,48,52,105,127,312,49,118"
172139,UberSocial for Twitter,com.twidroid,UberMedia Inc.,"26,25,27,35,57,65,106,312,259,107"
129389,SHAREit,com.lenovo.anyshare.gps,,"35,66,65,67,70,343,119,190,401,312,49"
112972,"Grab - Transport, Food Delivery, Payments",com.grabtaxi.passenger,Grab Holdings,"28,12,27,48,66,67,70,49"
24781,mytaxi Driver,taxi.android.driver,,"30,17,27,26,12,49,118"
13573,"Period Tracker Clue: Ovulation, Period Tracker App",com.clue.android,BioWink GmbH,"17,27,66,67,70,52,135,125,49"
54744,"Imgur: Find funny GIFs, memes & watch viral videos",com.imgur.mobile,Imgur,"17,25,27,35,12,66,67,69,70,48,65,61,92,106,167,218,312,49,107"
131732,"Moovit: Bus, Rail, Timetables, Maps",com.tranzmate,Moovit,"16,12,48,105,341,312,371"
90903,"Trip.com: Flights, Hotels, Trains & Travel Deals",ctrip.english,Trip.com,"12,66,67,69,70,333,97,99,116,190,361,49"
37318,MyPostcard Photo Postcard App and Greeting Cards,de.mypostcard.app,MyPostcard Photo Postcards and Greeting Cards App,"17,27,66,67,70,48,105,167,193,314,312,49"
199257,"TouchNote: Postcards, Greeting Cards, Photo Gifts",com.touchnote.android,TouchNote Ltd,"12,17,27,48,66,67,69,70,105,207,49,126"
160554,Ingress Prime,com.nianticproject.ingress,"Niantic, Inc.","17,27,66,67,69,70,49"
40333,PicsArt Photo Studio: Collage Maker & Pic Editor,com.picsart.studio,PicsArt,"17,25,27,35,12,66,67,69,70,53,65,61,83,92,106,121,167,184,198,196,200,218,72,90,312,49,169,107,382"
150300,GPS Locator,com.fsp.android.c,,"26,12,17,27,58,66,67,69,70,125,167,171,312,49"
184474,DAILYHOTEL,com.twoheart.dailyhotel,,"17,27,48,67,70,52,49"
145767,HolidayCheck - Hotels & Reisen,com.holidaycheck,HolidayCheck AG,"26,48,66,67,69,70,105,172,323"
150312,Hotel Search HRS (New),com.hrs.b2c.android,HRS Hotel Reservation Service,"26,48,52,97,99,105,219,323,43,312,49"
133514,Navmii GPS World (Navfree),com.navfree.android.OSM.ALL,Navmii,"40,25,27,66,44,57,67,69,70,414,312,49"
81678,Navmii GPS USA (Navfree),com.navfree.android.OSM.USA,Navmii,"40,25,27,66,44,57,67,69,70,414,312,49"
108876,"AllTrails: Hiking, Running & Mountain Bike Trails",com.alltrails.alltrails,"AllTrails, LLC","12,17,27,66,65,67,69,70,167,172,312,49,115"
106088,upday,de.axelspringer.yana,,"17,25,27,56,66,65,67,69,70,132,106,108,197,412,312,49"
28421,Agoda  Deals on Hotels & Homes,com.agoda.mobile.consumer,agoda.com,"17,27,12,66,67,69,70,48,105,171,49"
168490,MileIQ,com.mobiledatalabs.mileiq,,"26,12,17,27,66,67,69,70,312,49,118"
164464,Speed Cameras Radar,com.italia.autovelox.autoveloxfissiemoibli,bigDream Corporation,"65,279,312,49"
168503,Namshi Online Fashion Shopping,com.namshi.android,Namshi,"26,17,27,48,66,67,70,52,105,49,126"
147397,Allstay - Hotel Search & Book,com.allstay,Allstay,"12,17,27,48,66,18,67,69,70,105,135,49,118"
141245,"YouVersion Bible App + Audio, Ad Free, Daily Verse",com.sirma.mobile.bible.android,Life.Church,"12,17,25,27,35,48,66,67,70,167,206,49"
8591,adidas - Sports & Style,com.adidas.app,adidas,"27,12,66,67,69,70,18,280,219,312,49,220"
134546,"BlaBlaCar, Trusted Carpooling",com.comuto,BlaBlaCar,"17,27,48,66,67,69,70,52,105,49,382"
171852,"Canva: Graphic Design for Flyers, Logos & Posters",com.canva.editor,Canva,"12,17,27,67,69,70,62,125,167,312"
129200,Cdiscount,cdiscount.mobile,Cdiscount,"4,12,40,27,48,65,7,89,105,106,280,153,412,312,49,107"
168599,Pampers Club Rewards and Gifts for Parents,com.pg.clubpampers.android,"Pampers by P&G - Diapers, Baby products & Rewards","17,27,48,67,52,238,243,49,118"
191591,CoursesU.com vos courses en ligne,com.coursesu.app,Magasins U,"27,280,49"
94622,Deliveroo: Food Delivery,com.deliveroo.orderapp,Deliveroo,"12,17,27,66,67,69,70,167,49"
77870,Disney Emoji Blitz,com.disney.emojimatch_goo,"Jam City, Inc.","27,66,61,67,70,52,121,192,328,218,312,49,90,146"
